날짜,발전기명,설비용량(MW),일발전량(Wh)
2021-03-13,수원환경사업소태양광,1.5,6076800
2021-03-14,수원환경사업소태양광,1.5,6998400
2021-03-15,수원환경사업소태양광,1.5,5850000
2021-03-16,수원환경사업소태양광,1.5,8936400
2021-03-17,수원환경사업소태양광,1.5,8409600
2021-03-18,수원환경사업소태양광,1.5,7311600
2021-03-19,수원환경사업소태양광,1.5,7322400
2021-03-20,수원환경사업소태양광,1.5,799200
2021-03-21,수원환경사업소태양광,1.5,6550800
2021-03-22,수원환경사업소태양광,1.5,9649200
2021-03-23,수원환경사업소태양광,1.5,8498400
2021-03-24,수원환경사업소태양광,1.5,7629600
2021-03-25,수원환경사업소태양광,1.5,8252400
2021-03-26,수원환경사업소태양광,1.5,6144000
2021-03-27,수원환경사업소태양광,1.5,1563600
2021-03-28,수원환경사업소태양광,1.5,1099200
